PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Mason, DC; Scott, TR; Wang, HJ				Mason, David C.; Scott, Tania R.; Wang, Hai-Jing			Extraction of tidal channel networks from airborne scanning laser altimetry	ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING																													0924-2716					NOV	2006	61	2					67	83		10.1016/j.isprsjprs.2006.08.003								WOS:000242652400001						
J	Hilbert, KW				Hilbert, Kent W.			Land cover change within the Grand Bay National Estuarine Research Reserve: 1974-2001	JOURNAL OF COASTAL RESEARCH																													0749-0208					NOV	2006	22	6					1552	+		10.2112/05-0582.1								WOS:000242695100023						
J	Ramasamy, SM				Ramasamy, S. M.			Remote sensing and active tectonics of South India	INTERNATIONAL JOURNAL OF REMOTE SENSING																													0143-1161					OCT 20	2006	27	20					4397	4431		10.1080/01431160500502603								WOS:000241651200002						
J	Picard, G; Fily, M				Picard, G.; Fily, M.			Surface melting observations in Antarctica by microwave radiometers: Correcting 26-year time series from changes in acquisition hours	REMOTE SENSING OF ENVIRONMENT																Picard, Ghislain/D-4246-2013	Picard, Ghislain/0000-0003-1475-5853												0034-4257					OCT 15	2006	104	3					325	336		10.1016/j.rse.2006.05.010								WOS:000241080300006						
J	Pearce, AF; Lynch, MJ; Hanson, CE				Pearce, A. F.; Lynch, M. J.; Hanson, C. E.			The Hillarys Transect (1): Seasonal and cross-shelf variability of physical and chemical water properties off Perth, Western Australia, 1996-98	CONTINENTAL SHELF RESEARCH																													0278-4343	1873-6955				OCT	2006	26	15					1689	1729		10.1016/j.csr.2006.05.008								WOS:000240853100001						
J	Sackmann, B; Perry, MJ				Sackmann, Brandon; Perry, Mary Jane			Ocean color observations of a surface water transport event: Implications for Pseudo-nitzschia on the Washington coast	HARMFUL ALGAE																													1568-9883					OCT	2006	5	5					608	619		10.1016/j.hal.2005.11.008								WOS:000240800900012						
J	Kohut, JT; Roarty, HJ; Glenn, SM				Kohut, Josh T.; Roarty, Hugh J.; Glenn, Scott M.			Characterizing observed environmental variability with HF Doppler radar surface current mappers and acoustic Doppler current profilers: Environmental variability in the coastal ocean	IEEE JOURNAL OF OCEANIC ENGINEERING					4th Radiowave Oceanography Workshop	2004	N Queensland, AUSTRALIA																						0364-9059					OCT	2006	31	4					876	884		10.1109/JOE.2006.886095								WOS:000244319300014						
J	Lipa, BJ; Barrick, DE; Bourg, J; Nyden, BB				Lipa, Belinda J.; Barrick, Donald E.; Bourg, John; Nyden, Bruce B.			HF radar detection of tsunamis	JOURNAL OF OCEANOGRAPHY																													0916-8370					OCT	2006	62	5					705	716		10.1007/s10872-006-0088-9								WOS:000240203100010						
J	Gruber, N; Frenzel, H; Doney, SC; Marchesiello, P; McWilliams, JC; Moisan, JR; Oram, JJ; Plattner, GK; Stolzenbach, KD				Gruber, Nicolas; Frenzel, Hartmut; Doney, Scott C.; Marchesiello, Patrick; McWilliams, James C.; Moisan, John R.; Oram, John J.; Plattner, Gian-Kasper; Stolzenbach, Keith D.			Eddy-resolving simulation of plankton ecosystem dynamics in the California Current System	DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS																Gruber, Nicolas/B-7013-2009; Moisan, John/B-8762-2016; Plattner, Gian-Kasper/A-5245-2016; Doney, Scott/F-9247-2010	Gruber, Nicolas/0000-0002-2085-2310; Moisan, John/0000-0002-8078-8939; Plattner, Gian-Kasper/0000-0002-3765-0045; Doney, Scott/0000-0002-3683-2437												0967-0637	1879-0119				SEP	2006	53	9					1483	1516		10.1016/j.dsr.2006.06.005								WOS:000242126500003						
J	Planchon, O; Damato, F; Dubreuil, V; Gouery, P				Planchon, O.; Damato, F.; Dubreuil, V.; Gouery, P.			A method of identifying and locating sea-breeze fronts in north-eastern Brazil by remote sensing	METEOROLOGICAL APPLICATIONS																													1350-4827					SEP	2006	13	3					225	234		10.1017/S1350482706002283								WOS:000240535000002						
J	Ahn, YH; Shanmugam, P				Ahn, Yu-Hwan; Shanmugam, Palanisamy			Detecting the red tide algal blooms from satellite ocean color observations in optically complex Northeast-Asia Coastal waters	REMOTE SENSING OF ENVIRONMENT																	Shanmugam, Palanisamy/0000-0002-5659-4464												0034-4257	1879-0704				AUG 30	2006	103	4					419	437		10.1016/j.rse.2006.04.007								WOS:000239882000004						
J	Gao, ZG; Zhang, LQ				Gao, Z. G.; Zhang, L. Q.			Multi-seasonal spectral characteristics analysis of coastal salt marsh vegetation in Shanghai, China	ESTUARINE COASTAL AND SHELF SCIENCE																													0272-7714					AUG	2006	69	1-2					217	224		10.1016/j.ecss.2006.04.016								WOS:000239855300019						
J	Fornes, A; Basterretxea, G; Orfila, A; Jordi, A; Alvarez, A; Tintore, J				Fornes, A.; Basterretxea, G.; Orfila, A.; Jordi, A.; Alvarez, A.; Tintore, J.			Mapping Posidonia oceanica from IKONOS	ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING																Basterretxea, Gotzon/D-2314-2011; Orfila, Alejandro/F-4189-2012; Jordi, Antoni/C-3935-2008	Basterretxea, Gotzon/0000-0001-7466-1360; Orfila, Alejandro/0000-0002-1016-8726; Jordi, Antoni/0000-0003-2637-8389; Alvarez, Alberto/0000-0001-6583-8515												0924-2716					AUG	2006	60	5					315	322		10.1016/j.isprsjprs.2006.04.002								WOS:000240488300003						
J	Oubelkheir, K; Clementson, LA; Webster, IT; Ford, PW; Dekker, AG; Radke, LC; Daniel, P				Oubelkheir, Kadija; Clementson, Lesley A.; Webster, Ian T.; Ford, Phillip W.; Dekker, Arnold G.; Radke, Lynda C.; Daniel, Paul			Using inherent optical properties to investigate biogeochemical dynamics in a tropical macrotidal coastal system	JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS																Ford, Phillip/I-5531-2013; Webster, Ian/E-7196-2011; oubelkheir, kadija/H-3843-2011; Daniel, Paul/E-1618-2012; Clementson, Lesley/M-6905-2013; Dekker, Arnold/G-8863-2011	Ford, Phillip/0000-0001-9100-6595; Dekker, Arnold/0000-0002-8160-6498												0148-0227					JUL 22	2006	111	C7							C07021	10.1029/2005JC003113								WOS:000239580300003						
J	Kaya, S; Seker, DZ; Kabdasli, S; Musaoglu, N; Yuasa, A; Shrestha, MB				Kaya, Sinasi; Seker, Dursun Z.; Kabdasli, Sedat; Musaoglu, Nebiye; Yuasa, Akira; Shrestha, Madhusudan B.			Monitoring turbid freshwater plume characteristics by means of remotely sensed data	HYDROLOGICAL PROCESSES																													0885-6087					JUL	2006	20	11					2429	2440		10.1002/hyp.6067								WOS:000239038600011						
J	Sarkar, SK; Kumar, A; Ahmad, I; Gupta, MM				Sarkar, S. K.; Kumar, Anil; Ahmad, Iqbal; Gupta, M. M.			Cloud morphology over three Indian tropical stations for earth space communication	INTERNATIONAL JOURNAL OF INFRARED AND MILLIMETER WAVES																													0195-9271					JUL	2006	27	7					1005	1017		10.1007/s10762-006-9046-2								WOS:000242938600010						
J	Narayana, AC; Priju, CP				Narayana, A. C.; Priju, C. P.			Landform and shoreline changes inferred from satellite images along the central Kerala coast	JOURNAL OF THE GEOLOGICAL SOCIETY OF INDIA																													0016-7622					JUL	2006	68	1					35	49										WOS:000242674800004						
J	Bruno, BC; Fagents, SA; Hamilton, CW; Burr, DM; Baloga, SM				Bruno, B. C.; Fagents, S. A.; Hamilton, C. W.; Burr, D. M.; Baloga, S. M.			Identification of volcanic rootless cones, ice mounds, and impact craters on Earth and Mars: Using spatial distribution as a remote sensing tool	JOURNAL OF GEOPHYSICAL RESEARCH-PLANETS																Fagents, Sarah/B-3983-2014													2169-9097	2169-9100				JUN 27	2006	111	E6							E06017	10.1029/2005JE002510								WOS:000238941800001						
J	Dahdouh-Guebas, F; Koedam, N				Dahdouh-Guebas, F; Koedam, N			Empirical estimate of the reliability of the use of the Point-Centred Quarter Method (PCQM): Solutions to ambiguous field situations and description of the PCQM plus protocol	FOREST ECOLOGY AND MANAGEMENT																Dahdouh-Guebas, Farid/B-9154-2008													0378-1127					JUN 15	2006	228	1-3					1	18		10.1016/j.foreco.2005.10.076								WOS:000238460800001						
J	Bulmer, MH; Petley, DN; Murphy, W; Mantovani, F				Bulmer, MH; Petley, DN; Murphy, W; Mantovani, F			Detecting slope deformation using two-pass differential interferometry: Implications for landslide studies on Earth and other planetary bodies	JOURNAL OF GEOPHYSICAL RESEARCH-PLANETS																													0148-0227					JUN 14	2006	111	E6							E06S16	10.1029/2005JE002593								WOS:000238572000002						
J	Chen, JL; Wilson, CR; Blankenship, DD; Tapley, BD				Chen, J. L.; Wilson, C. R.; Blankenship, D. D.; Tapley, B. D.			Antarctic mass rates from GRACE	GEOPHYSICAL RESEARCH LETTERS																Blankenship, Donald/G-5935-2010													0094-8276	1944-8007				JUN 9	2006	33	11							L11502	10.1029/2006GL026369								WOS:000238218500003						
J	Winstead, NS; Colle, B; Bond, N; Young, G; Olson, J; Loescher, K; Monaldo, F; Thompson, D; Pichel, W				Winstead, NS; Colle, B; Bond, N; Young, G; Olson, J; Loescher, K; Monaldo, F; Thompson, D; Pichel, W			Using SAR remote sensing, field observations, and models to better understand coastal flows in the Gulf of Alaska	BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY																Pichel, William/F-5619-2010; Olson, Joseph/N-3726-2014	Pichel, William/0000-0001-6332-0149; Olson, Joseph/0000-0003-3612-0808												0003-0007					JUN	2006	87	6					787	+		10.1175/BAMS-87-6-787								WOS:000238637000028						
J	Azevedo, A; da Silva, JCB; New, AL				Azevedo, A.; da Silva, J. C. B.; New, A. L.			On the generation and propagation of internal solitary waves in the southern Bay of Biscay	DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS																Azevedo, Alberto/B-3665-2009; Estuarios, NEC/D-5086-2009; da Silva, Jose/B-9212-2008	Azevedo, Alberto/0000-0002-3175-7773; da Silva, Jose/0000-0002-5453-3916												0967-0637	1879-0119				JUN	2006	53	6					927	941		10.1016/j.dsr.2006.01.013								WOS:000239533000001						
J	Chang, SE; Adams, BJ; Alder, J; Berke, PR; Chuenpagdee, R; Ghosh, S; Wabnitz, C				Chang, Stephanie E.; Adams, Beverly J.; Alder, Jacqueline; Berke, Philip R.; Chuenpagdee, Ratana; Ghosh, Shubharoop; Wabnitz, Colette			Coastal ecosystems and tsunami protection after the December 2004 Indian Ocean tsunami	EARTHQUAKE SPECTRA																													8755-2930					JUN	2006	22			3			S863	S887		10.1193/1.2201971								WOS:000251517100044						
J	Thampanya, U; Vermaat, JE; Sinsakul, S; Panapitukkul, N				Thampanya, U; Vermaat, JE; Sinsakul, S; Panapitukkul, N			Coastal erosion and mangrove progradation of Southern Thailand	ESTUARINE COASTAL AND SHELF SCIENCE																Vermaat, Jan/I-5856-2012	Vermaat, Jan/0000-0003-4250-6790												0272-7714					JUN	2006	68	1-2					75	85		10.1016/j.ecss.2006.01.011								WOS:000238604500007						
J	Waluda, CM; Yamashiro, C; Rodhouse, PG				Waluda, CM; Yamashiro, C; Rodhouse, PG			Influence of the ENSO cycle on the light-fishery for Dosidicus gigas in the Peru Current: An analysis of remotely sensed data	FISHERIES RESEARCH					2nd International Symposium on Pacific Squids	NOV, 2002	La Paz, MEXICO	IPN, COFAA, Inst Politecn Nacl																					0165-7836					JUN	2006	79	1-2					56	63		10.1016/j.fishres.2006.02.017								WOS:000238401700007						
J	Pinkerton, MH; Moore, GF; Lavender, SJ; Gall, MP; Oubelkheir, K; Richardson, KM; Boyd, PW; Aiken, J				Pinkerton, Matthew H.; Moore, Gerald F.; Lavender, Samantha J.; Gall, Mark P.; Oubelkheir, Kadija; Richardson, Kenneth M.; Boyd, Philip W.; Aiken, James			A method for estimating inherent optical properties of New Zealand continental shelf waters from satellite ocean colour measurements	NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH																oubelkheir, kadija/H-3843-2011; Boyd, Philip/J-7624-2014	Boyd, Philip/0000-0001-7850-1911; Lavender, Samantha/0000-0002-5181-9425; Moore, Gerald/0000-0001-6170-6646												0028-8330					JUN	2006	40	2					227	247		10.1080/00288330.2006.9517417								WOS:000239326700002						
J	Susanto, RD; Moore, TS; Marra, J				Susanto, RD; Moore, TS; Marra, J			Ocean color variability in the Indonesian Seas during the SeaWiFS era	GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS																	SUSANTO, Raden Dwi/0000-0003-1495-5951												1525-2027					MAY 24	2006	7								Q05021	10.1029/2005GC001009								WOS:000238037300001						
J	Isacch, JP; Costa, CSB; Rodriguez-Gallego, L; Conde, D; Escapa, M; Gagliardini, DA; Iribarne, OO				Isacch, JP; Costa, CSB; Rodriguez-Gallego, L; Conde, D; Escapa, M; Gagliardini, DA; Iribarne, OO			Distribution of saltmarsh plant communities associated with environmental factors along a latitudinal gradient on the south-west Atlantic coast	JOURNAL OF BIOGEOGRAPHY																Costa, Cesar/A-5506-2013	Costa, Cesar Serra Bonifacio/0000-0002-3948-6349												0305-0270	1365-2699				MAY	2006	33	5					888	900		10.1111/j.1365-2699.2006.01461.x								WOS:000236943100013						
J	Ramasamy, SM				Ramasamy, S. M.			Holocene tectonics revealed by Tamil Nadu deltas, India	JOURNAL OF THE GEOLOGICAL SOCIETY OF INDIA					National Seminar on Deltas of India	2005	Univ Andhra, Geol Dept, Visakhapatnam, INDIA	Geol Soc India	Univ Andhra, Geol Dept																				0016-7622					MAY	2006	67	5					637	648										WOS:000244278300011						
J	Ramasamy, SM; Saravanavel, J; Selvakumar, R				Ramasamy, S. M.; Saravanavel, J.; Selvakumar, R.			Late Holocene geomorphic evolution of Cauvery delta, Tamil Nadu	JOURNAL OF THE GEOLOGICAL SOCIETY OF INDIA					National Seminar on Deltas of India	2005	Univ Andhra, Geol Dept, Visakhapatnam, INDIA	Geol Soc India	Univ Andhra, Geol Dept								radhakrishnan, selvakumar/0000-0002-1635-8977												0016-7622					MAY	2006	67	5					649	657										WOS:000244278300012						
J	Chen, MH; Deng, ZH; Yang, ZZ; Ma, XJ				Chen, MH; Deng, ZH; Yang, ZZ; Ma, XJ			Surface latent heat flux anomalies prior to the Indonesia Mw9.0 earthquake of 2004	CHINESE SCIENCE BULLETIN																													1001-6538					APR	2006	51	8					1010	1013		10.1007/s11434-006-1010-y								WOS:000238600700019						
J	Goetze, D; Horsch, B; Porembski, S				Goetze, D; Horsch, B; Porembski, S			Dynamics of forest-savanna mosaics in north-eastern Ivory Coast from 1954 to 2002	JOURNAL OF BIOGEOGRAPHY																													0305-0270					APR	2006	33	4					653	664		10.1111/j.1365-2699.2005.01312.x								WOS:000236247200009						
J	Zlotnicki, J; Le Mouel, JL; Kanwar, R; Yvetot, P; Vargemezis, G; Menny, P; Fauquet, F				Zlotnicki, J.; Le Mouel, J. L.; Kanwar, R.; Yvetot, P.; Vargemezis, G.; Menny, P.; Fauquet, F.			Ground-based electromagnetic studies combined with remote sensing based on Demeter mission: A way to monitor active faults and volcanoes	PLANETARY AND SPACE SCIENCE																													0032-0633					APR	2006	54	5					541	557		10.1016/j.pss.2005.10.022								WOS:000237773000011						
J	Chu, ZX; Sun, XG; Zhai, SK; Xu, KH				Chu, ZX; Sun, XG; Zhai, SK; Xu, KH			Changing pattern of accretion/erosion of the modem Yellow River (Huanghe) subaerial delta, China: Based on remote sensing images	MARINE GEOLOGY																Xu, Kehui/D-5446-2009													0025-3227					MAR 15	2006	227	1-2					13	30		10.1016/j.margeo.2005.11.013								WOS:000236048200002						
J	Reidmiller, DR; Hobbs, PV; Kahn, R				Reidmiller, DR; Hobbs, PV; Kahn, R			Aerosol optical properties and particle size distributions on the east coast of the united states derived from airborne in situ and remote sensing measurements	JOURNAL OF THE ATMOSPHERIC SCIENCES																Kahn, Ralph/D-5371-2012	Kahn, Ralph/0000-0002-5234-6359; Reidmiller, David/0000-0001-9321-7548												0022-4928					MAR	2006	63	3					785	814		10.1175/JAS3674.1								WOS:000236735900001						
J	Yagoub, MM; Kolan, GR				Yagoub, M. M.; Kolan, Giridhar Reddy			Monitoring coastal zone land use and land cover changes of Abu Dhabi using remote sensing	PHOTONIRVACHAK-JOURNAL OF THE INDIAN SOCIETY OF REMOTE SENSING																CHEN, YU/F-8600-2011	Yagoub, M. M./0000-0002-1718-813X												0255-660X					MAR	2006	34	1					57	68										WOS:000244590500006						
J	Tang, DL; Kawamura, H; Shi, P; Takahashi, W; Guan, L; Shimada, T; Sakaida, F; Isoguchi, O				Tang, Dan Ling; Kawamura, Hiroshi; Shi, Ping; Takahashi, Wataru; Guan, Lei; Shimada, Teruhisa; Sakaida, Futoki; Isoguchi, Osamu			Seasonal phytoplankton blooms associated with monsoonal influences and coastal environments in the sea areas either side of the Indochina Peninsula	JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES																Shimada, Teruhisa/L-5974-2013	Tang, Danling/0000-0002-4645-8688												0148-0227					FEB 17	2006	111	G1							G01010	10.1029/2005JG000050								WOS:000240985900001						
J	Meltzner, AJ; Sieh, K; Abrams, M; Agnew, DC; Hudnut, KW; Avouac, JP; Natawidjaja, DH				Meltzner, Aron J.; Sieh, Kerry; Abrams, Michael; Agnew, Duncan C.; Hudnut, Kenneth W.; Avouac, Jean-Philippe; Natawidjaja, Danny H.			Uplift and subsidence associated with the great Aceh-Andaman earthquake of 2004	JOURNAL OF GEOPHYSICAL RESEARCH-SOLID EARTH																Hudnut, Kenneth/G-5713-2010; Hudnut, Kenneth/B-1945-2009; Meltzner, Aron/A-5585-2009; Avouac, Jean-Philippe/B-5699-2015	Hudnut, Kenneth/0000-0002-3168-4797; Avouac, Jean-Philippe/0000-0002-3060-8442; Agnew, Duncan/0000-0002-2360-7783; Meltzner, Aron/0000-0002-2955-0896												2169-9313	2169-9356				FEB 15	2006	111	B2							B02407	10.1029/2005JB003891								WOS:000239201600002						
J	Barducci, A; Benvenuti, M; Bonora, L; Castagnoli, F; Guzzi, D; Marcoionni, P; Pippi, I				Barducci, Alessandro; Benvenuti, Marco; Bonora, Laura; Castagnoli, Francesco; Guzzi, Donatella; Marcoionni, Paolo; Pippi, Ivan			Hyperspectral remote sensing for light pollution monitoring	ANNALS OF GEOPHYSICS					Conference on Airborne Remote Sensing for Geophysical and Environmental Application	APR 14-16, 2003	Rome, ITALY									Bonora, Laura/D-1837-2012													1593-5213					FEB	2006	49	1					305	310										WOS:000239220300034						
